Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.xgboost.fast_All,0.21610718213450625,AUSTRALIA,top10,all,2,1,famincedu,3
SL.glmnet_All,0.9461045589743746,AUSTRALIA,top10,all,2,2,famincedu,3
SL.ranger.fast_All,0.053895441025625414,AUSTRALIA,top10,all,2,2,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,2,2,famincedu,3
SL.glmnet_All,0.5150279138453043,AUSTRALIA,top10,all,2,3,famincedu,3
SL.ranger.fast_All,0,AUSTRALIA,top10,all,2,3,famincedu,3
SL.xgboost.fast_All,0.4849720861546957,AUSTRALIA,top10,all,2,3,famincedu,3
SL.glmnet_All,0.76204062643881,AUSTRALIA,top10,all,2,4,famincedu,3
SL.ranger.fast_All,0.06906918690962004,AUSTRALIA,top10,all,2,4,famincedu,3
SL.xgboost.fast_All,0.16889018665157007,AUSTRALIA,top10,all,2,4,famincedu,3
SL.glmnet_All,0.988367741925664,AUSTRALIA,top10,all,2,5,famincedu,3
SL.ranger.fast_All,0,AUSTRALIA,top10,all,2,5,famincedu,3
SL.xgboost.fast_All,0.011632258074335985,AUSTRALIA,top10,all,2,5,famincedu,3
SL.glmnet_All,0.8282078362387322,AUSTRALIA,top10,all,3,1,famincedu,3
SL.ranger.fast_All,0.08202687332617024,AUSTRALIA,top10,all,3,1,famincedu,3
SL.xgboost.fast_All,0.08976529043509751,AUSTRALIA,top10,all,3,1,famincedu,3
SL.glmnet_All,0.6221361459143961,AUSTRALIA,top10,all,3,2,famincedu,3
SL.ranger.fast_All,0.3778638540856039,AUSTRALIA,top10,all,3,2,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,3,2,famincedu,3
SL.glmnet_All,1,AUSTRALIA,top10,all,3,3,famincedu,3
SL.ranger.fast_All,0,AUSTRALIA,top10,all,3,3,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,top10,all,3,3,famincedu,3
SL.glmnet_All,0.7709425955780264,AUSTRALIA,top10,all,3,4,famincedu,3
SL.ranger.fast_All,0.039519272252472995,AUSTRALIA,top10,all,3,4,famincedu,3
SL.xgboost.fast_All,0.1895381321695006,AUSTRALIA,top10,all,3,4,famincedu,3
SL.glmnet_All,0.46259518455092385,AUSTRALIA,top10,all,3,5,famincedu,3
SL.ranger.fast_All,0.35833639871495127,AUSTRALIA,top10,all,3,5,famincedu,3
SL.xgboost.fast_All,0.17906841673412496,AUSTRALIA,top10,all,3,5,famincedu,3
SL.glmnet_All,0.3528736224637682,KOREA,top10,all,1,1,famincedu,3
SL.ranger.fast_All,0,KOREA,top10,all,1,1,famincedu,3
SL.xgboost.fast_All,0.6471263775362318,KOREA,top10,all,1,1,famincedu,3
SL.glmnet_All,0.6167122212102948,KOREA,top10,all,1,2,famincedu,3
SL.ranger.fast_All,0.3378159591459753,KOREA,top10,all,1,2,famincedu,3
