Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,1,4,famincedu,3
SL.glmnet_All,0.7381033897188752,AUSTRALIA,poverty,all,1,5,famincedu,3
SL.ranger.fast_All,0.2618966102811247,AUSTRALIA,poverty,all,1,5,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,1,5,famincedu,3
SL.glmnet_All,1,AUSTRALIA,poverty,all,2,1,famincedu,3
SL.ranger.fast_All,0,AUSTRALIA,poverty,all,2,1,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,2,1,famincedu,3
SL.glmnet_All,0.8158342881711423,AUSTRALIA,poverty,all,2,2,famincedu,3
SL.ranger.fast_All,0.18416571182885763,AUSTRALIA,poverty,all,2,2,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,2,2,famincedu,3
SL.glmnet_All,1,AUSTRALIA,poverty,all,2,3,famincedu,3
SL.ranger.fast_All,0,AUSTRALIA,poverty,all,2,3,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,2,3,famincedu,3
SL.glmnet_All,1,AUSTRALIA,poverty,all,2,4,famincedu,3
SL.ranger.fast_All,0,AUSTRALIA,poverty,all,2,4,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,2,4,famincedu,3
SL.glmnet_All,0.7853266221701496,AUSTRALIA,poverty,all,2,5,famincedu,3
SL.ranger.fast_All,0.21467337782985044,AUSTRALIA,poverty,all,2,5,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,2,5,famincedu,3
SL.glmnet_All,0.9110151949392298,AUSTRALIA,poverty,all,3,1,famincedu,3
SL.ranger.fast_All,0,AUSTRALIA,poverty,all,3,1,famincedu,3
SL.xgboost.fast_All,0.08898480506077022,AUSTRALIA,poverty,all,3,1,famincedu,3
SL.glmnet_All,0.9857286199573166,AUSTRALIA,poverty,all,3,2,famincedu,3
SL.ranger.fast_All,0,AUSTRALIA,poverty,all,3,2,famincedu,3
SL.xgboost.fast_All,0.014271380042683357,AUSTRALIA,poverty,all,3,2,famincedu,3
SL.glmnet_All,0.8414489243190583,AUSTRALIA,poverty,all,3,3,famincedu,3
SL.ranger.fast_All,0.15855107568094165,AUSTRALIA,poverty,all,3,3,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,3,3,famincedu,3
SL.glmnet_All,0.7698899093330657,AUSTRALIA,poverty,all,3,4,famincedu,3
SL.ranger.fast_All,0.23011009066693433,AUSTRALIA,poverty,all,3,4,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,3,4,famincedu,3
SL.glmnet_All,0.9167280560903418,AUSTRALIA,poverty,all,3,5,famincedu,3
SL.ranger.fast_All,0.08327194390965818,AUSTRALIA,poverty,all,3,5,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,poverty,all,3,5,famincedu,3
SL.glmnet_All,0.7054955028970281,KOREA,poverty,all,1,1,famincedu,3
SL.ranger.fast_All,0.29450449710297194,KOREA,poverty,all,1,1,famincedu,3
SL.xgboost.fast_All,0,KOREA,poverty,all,1,1,famincedu,3
SL.glmnet_All,0.8219046963983955,KOREA,poverty,all,1,2,famincedu,3
SL.ranger.fast_All,0.17809530360160447,KOREA,poverty,all,1,2,famincedu,3
SL.xgboost.fast_All,0,KOREA,poverty,all,1,2,famincedu,3
SL.glmnet_All,0.5890428031640635,KOREA,poverty,all,1,3,famincedu,3
SL.ranger.fast_All,0.4109571968359365,KOREA,poverty,all,1,3,famincedu,3
SL.xgboost.fast_All,0,KOREA,poverty,all,1,3,famincedu,3
SL.glmnet_All,1,KOREA,poverty,all,1,4,famincedu,3
SL.ranger.fast_All,0,KOREA,poverty,all,1,4,famincedu,3
