Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.xgboost.fast_All,0.06651138767175992,AUSTRALIA,top10,all,3,5,predictors017,3
SL.glmnet_All,0.7574022555130245,KOREA,top10,all,1,1,predictors017,3
SL.ranger.fast_All,0,KOREA,top10,all,1,1,predictors017,3
SL.xgboost.fast_All,0.24259774448697552,KOREA,top10,all,1,1,predictors017,3
SL.glmnet_All,0.2627066592420244,KOREA,top10,all,1,2,predictors017,3
SL.ranger.fast_All,0.578258334467159,KOREA,top10,all,1,2,predictors017,3
SL.xgboost.fast_All,0.15903500629081663,KOREA,top10,all,1,2,predictors017,3
SL.glmnet_All,0.7718069379002508,KOREA,top10,all,1,3,predictors017,3
SL.ranger.fast_All,0.18723472082320164,KOREA,top10,all,1,3,predictors017,3
SL.xgboost.fast_All,0.04095834127654762,KOREA,top10,all,1,3,predictors017,3
SL.glmnet_All,0.9692618325059249,KOREA,top10,all,1,4,predictors017,3
SL.ranger.fast_All,0.03073816749407508,KOREA,top10,all,1,4,predictors017,3
SL.xgboost.fast_All,0,KOREA,top10,all,1,4,predictors017,3
SL.glmnet_All,0.1593823175124137,KOREA,top10,all,1,5,predictors017,3
SL.ranger.fast_All,0.6706547451072424,KOREA,top10,all,1,5,predictors017,3
SL.xgboost.fast_All,0.16996293738034382,KOREA,top10,all,1,5,predictors017,3
SL.glmnet_All,0.9079005160891475,KOREA,top10,all,2,1,predictors017,3
SL.ranger.fast_All,0.029804954026940576,KOREA,top10,all,2,1,predictors017,3
SL.xgboost.fast_All,0.062294529883911966,KOREA,top10,all,2,1,predictors017,3
SL.glmnet_All,0.14877498468366857,KOREA,top10,all,2,2,predictors017,3
SL.ranger.fast_All,0.6406804171760888,KOREA,top10,all,2,2,predictors017,3
SL.xgboost.fast_All,0.21054459814024273,KOREA,top10,all,2,2,predictors017,3
SL.glmnet_All,0.8762133997744631,KOREA,top10,all,2,3,predictors017,3
SL.ranger.fast_All,0,KOREA,top10,all,2,3,predictors017,3
SL.xgboost.fast_All,0.12378660022553688,KOREA,top10,all,2,3,predictors017,3
SL.glmnet_All,0.901222766803361,KOREA,top10,all,2,4,predictors017,3
SL.ranger.fast_All,0.08669462782143013,KOREA,top10,all,2,4,predictors017,3
SL.xgboost.fast_All,0.012082605375208881,KOREA,top10,all,2,4,predictors017,3
SL.glmnet_All,0.6702966936760356,KOREA,top10,all,2,5,predictors017,3
SL.ranger.fast_All,0.32970330632396433,KOREA,top10,all,2,5,predictors017,3
SL.xgboost.fast_All,0,KOREA,top10,all,2,5,predictors017,3
SL.glmnet_All,0.49033898161942036,KOREA,top10,all,3,1,predictors017,3
SL.ranger.fast_All,0.5096610183805795,KOREA,top10,all,3,1,predictors017,3
SL.xgboost.fast_All,0,KOREA,top10,all,3,1,predictors017,3
SL.glmnet_All,0.18648073878729382,KOREA,top10,all,3,2,predictors017,3
SL.ranger.fast_All,0.6654930478189813,KOREA,top10,all,3,2,predictors017,3
SL.xgboost.fast_All,0.14802621339372496,KOREA,top10,all,3,2,predictors017,3
SL.glmnet_All,0.5693913270268139,KOREA,top10,all,3,3,predictors017,3
SL.ranger.fast_All,0.430608672973186,KOREA,top10,all,3,3,predictors017,3
SL.xgboost.fast_All,0,KOREA,top10,all,3,3,predictors017,3
SL.glmnet_All,0.7186936736640891,KOREA,top10,all,3,4,predictors017,3
SL.ranger.fast_All,0.28130632633591096,KOREA,top10,all,3,4,predictors017,3
SL.xgboost.fast_All,0,KOREA,top10,all,3,4,predictors017,3
