Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.xgboost.fast_All,0.13075124899517146,KOREA,education,all,2,4,famincedu,3
SL.glmnet_All,0.7117070927567226,KOREA,education,all,2,5,famincedu,3
SL.ranger.fast_All,0.20685366744188827,KOREA,education,all,2,5,famincedu,3
SL.xgboost.fast_All,0.08143923980138908,KOREA,education,all,2,5,famincedu,3
SL.glmnet_All,0.7789618537138376,KOREA,education,all,3,1,famincedu,3
SL.ranger.fast_All,0.035711733728449976,KOREA,education,all,3,1,famincedu,3
SL.xgboost.fast_All,0.18532641255771234,KOREA,education,all,3,1,famincedu,3
SL.glmnet_All,0.6992431563795827,KOREA,education,all,3,2,famincedu,3
SL.ranger.fast_All,0.26616702985130225,KOREA,education,all,3,2,famincedu,3
SL.xgboost.fast_All,0.03458981376911511,KOREA,education,all,3,2,famincedu,3
SL.glmnet_All,0.9527683819953133,KOREA,education,all,3,3,famincedu,3
SL.ranger.fast_All,0,KOREA,education,all,3,3,famincedu,3
SL.xgboost.fast_All,0.04723161800468659,KOREA,education,all,3,3,famincedu,3
SL.glmnet_All,0.9253156040615448,KOREA,education,all,3,4,famincedu,3
SL.ranger.fast_All,0,KOREA,education,all,3,4,famincedu,3
SL.xgboost.fast_All,0.07468439593845516,KOREA,education,all,3,4,famincedu,3
SL.glmnet_All,0.4139423598754226,KOREA,education,all,3,5,famincedu,3
SL.ranger.fast_All,0.5440522563007995,KOREA,education,all,3,5,famincedu,3
SL.xgboost.fast_All,0.042005383823778025,KOREA,education,all,3,5,famincedu,3
