Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.ranger.fast_All,0.259598974111667,AUSTRALIA,adcont,all,3,2,famincedu,3
SL.xgboost.fast_All,0.01126530419677905,AUSTRALIA,adcont,all,3,2,famincedu,3
SL.glmnet_All,0.707401114588522,AUSTRALIA,adcont,all,3,3,famincedu,3
SL.ranger.fast_All,0.2925988854114781,AUSTRALIA,adcont,all,3,3,famincedu,3
SL.xgboost.fast_All,0,AUSTRALIA,adcont,all,3,3,famincedu,3
SL.glmnet_All,0.8325851623411924,AUSTRALIA,adcont,all,3,4,famincedu,3
SL.ranger.fast_All,0.10512904226964123,AUSTRALIA,adcont,all,3,4,famincedu,3
SL.xgboost.fast_All,0.062285795389166385,AUSTRALIA,adcont,all,3,4,famincedu,3
SL.glmnet_All,0.7399470003958228,AUSTRALIA,adcont,all,3,5,famincedu,3
SL.ranger.fast_All,0,AUSTRALIA,adcont,all,3,5,famincedu,3
SL.xgboost.fast_All,0.2600529996041771,AUSTRALIA,adcont,all,3,5,famincedu,3
SL.glmnet_All,0.6971812241050817,KOREA,adcont,all,1,1,famincedu,3
SL.ranger.fast_All,0.30281877589491824,KOREA,adcont,all,1,1,famincedu,3
SL.xgboost.fast_All,0,KOREA,adcont,all,1,1,famincedu,3
SL.glmnet_All,0.4993922339953513,KOREA,adcont,all,1,2,famincedu,3
SL.ranger.fast_All,0.5006077660046487,KOREA,adcont,all,1,2,famincedu,3
SL.xgboost.fast_All,0,KOREA,adcont,all,1,2,famincedu,3
SL.glmnet_All,0.8801578475492211,KOREA,adcont,all,1,3,famincedu,3
SL.ranger.fast_All,0.11984215245077878,KOREA,adcont,all,1,3,famincedu,3
SL.xgboost.fast_All,0,KOREA,adcont,all,1,3,famincedu,3
SL.glmnet_All,1,KOREA,adcont,all,1,4,famincedu,3
SL.ranger.fast_All,0,KOREA,adcont,all,1,4,famincedu,3
SL.xgboost.fast_All,0,KOREA,adcont,all,1,4,famincedu,3
SL.glmnet_All,0.6918664802638803,KOREA,adcont,all,1,5,famincedu,3
SL.ranger.fast_All,0.3081335197361197,KOREA,adcont,all,1,5,famincedu,3
SL.xgboost.fast_All,0,KOREA,adcont,all,1,5,famincedu,3
SL.glmnet_All,0.7504978534034112,KOREA,adcont,all,2,1,famincedu,3
SL.ranger.fast_All,0.07575130472868066,KOREA,adcont,all,2,1,famincedu,3
SL.xgboost.fast_All,0.17375084186790815,KOREA,adcont,all,2,1,famincedu,3
SL.glmnet_All,0.877025963605821,KOREA,adcont,all,2,2,famincedu,3
SL.ranger.fast_All,0.12297403639417909,KOREA,adcont,all,2,2,famincedu,3
SL.xgboost.fast_All,0,KOREA,adcont,all,2,2,famincedu,3
SL.glmnet_All,0.8974961436862227,KOREA,adcont,all,2,3,famincedu,3
SL.ranger.fast_All,0.10250385631377736,KOREA,adcont,all,2,3,famincedu,3
SL.xgboost.fast_All,0,KOREA,adcont,all,2,3,famincedu,3
SL.glmnet_All,1,KOREA,adcont,all,2,4,famincedu,3
SL.ranger.fast_All,0,KOREA,adcont,all,2,4,famincedu,3
