Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.ranger.fast_All,0.22225386934933217,AUSTRALIA,top50,childbottom20,3,1,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,top50,childbottom20,3,1,famincedu,1
SL.glmnet_All,0.08057495985565052,AUSTRALIA,top50,childbottom20,3,2,famincedu,1
SL.ranger.fast_All,0.9194250401443494,AUSTRALIA,top50,childbottom20,3,2,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,top50,childbottom20,3,2,famincedu,1
SL.glmnet_All,0.3291482046570426,AUSTRALIA,top50,childbottom20,3,3,famincedu,1
SL.ranger.fast_All,0.6708517953429574,AUSTRALIA,top50,childbottom20,3,3,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,top50,childbottom20,3,3,famincedu,1
SL.glmnet_All,0.13110117140561403,AUSTRALIA,top50,childbottom20,3,4,famincedu,1
SL.ranger.fast_All,0.7343077182546406,AUSTRALIA,top50,childbottom20,3,4,famincedu,1
SL.xgboost.fast_All,0.13459111033974538,AUSTRALIA,top50,childbottom20,3,4,famincedu,1
SL.glmnet_All,0.24349243150688515,AUSTRALIA,top50,childbottom20,3,5,famincedu,1
SL.ranger.fast_All,0.7565075684931148,AUSTRALIA,top50,childbottom20,3,5,famincedu,1
SL.xgboost.fast_All,0,AUSTRALIA,top50,childbottom20,3,5,famincedu,1
SL.glmnet_All,0.2399966317839354,KOREA,top50,childbottom20,1,1,famincedu,1
SL.ranger.fast_All,0.7600033682160646,KOREA,top50,childbottom20,1,1,famincedu,1
SL.xgboost.fast_All,0,KOREA,top50,childbottom20,1,1,famincedu,1
SL.glmnet_All,1,KOREA,top50,childbottom20,1,2,famincedu,1
SL.ranger.fast_All,0,KOREA,top50,childbottom20,1,2,famincedu,1
SL.xgboost.fast_All,0,KOREA,top50,childbottom20,1,2,famincedu,1
SL.glmnet_All,0.805511951784747,KOREA,top50,childbottom20,1,3,famincedu,1
SL.ranger.fast_All,0.19448804821525295,KOREA,top50,childbottom20,1,3,famincedu,1
SL.xgboost.fast_All,0,KOREA,top50,childbottom20,1,3,famincedu,1
SL.glmnet_All,0.9001141839749719,KOREA,top50,childbottom20,1,4,famincedu,1
SL.ranger.fast_All,0.09988581602502816,KOREA,top50,childbottom20,1,4,famincedu,1
SL.xgboost.fast_All,0,KOREA,top50,childbottom20,1,4,famincedu,1
SL.glmnet_All,0.5205033750982723,KOREA,top50,childbottom20,1,5,famincedu,1
SL.ranger.fast_All,0.47949662490172784,KOREA,top50,childbottom20,1,5,famincedu,1
SL.xgboost.fast_All,0,KOREA,top50,childbottom20,1,5,famincedu,1
SL.glmnet_All,0.9106579793146337,KOREA,top50,childbottom20,2,1,famincedu,1
SL.ranger.fast_All,0.08934202068536644,KOREA,top50,childbottom20,2,1,famincedu,1
SL.xgboost.fast_All,0,KOREA,top50,childbottom20,2,1,famincedu,1
SL.glmnet_All,0.5820855860517392,KOREA,top50,childbottom20,2,2,famincedu,1
SL.ranger.fast_All,0.41791441394826073,KOREA,top50,childbottom20,2,2,famincedu,1
SL.xgboost.fast_All,0,KOREA,top50,childbottom20,2,2,famincedu,1
SL.glmnet_All,0.820404899544107,KOREA,top50,childbottom20,2,3,famincedu,1
SL.ranger.fast_All,0.17959510045589297,KOREA,top50,childbottom20,2,3,famincedu,1
SL.xgboost.fast_All,0,KOREA,top50,childbottom20,2,3,famincedu,1
SL.glmnet_All,0.4595290794736486,KOREA,top50,childbottom20,2,4,famincedu,1
SL.ranger.fast_All,0.5404709205263514,KOREA,top50,childbottom20,2,4,famincedu,1
SL.xgboost.fast_All,0,KOREA,top50,childbottom20,2,4,famincedu,1
SL.glmnet_All,1,KOREA,top50,childbottom20,2,5,famincedu,1
SL.ranger.fast_All,0,KOREA,top50,childbottom20,2,5,famincedu,1
SL.xgboost.fast_All,0,KOREA,top50,childbottom20,2,5,famincedu,1
SL.glmnet_All,0.7723987107778754,KOREA,top50,childbottom20,3,1,famincedu,1
SL.ranger.fast_All,0.22760128922212458,KOREA,top50,childbottom20,3,1,famincedu,1
SL.xgboost.fast_All,0,KOREA,top50,childbottom20,3,1,famincedu,1
SL.glmnet_All,0,KOREA,top50,childbottom20,3,2,famincedu,1
SL.ranger.fast_All,1,KOREA,top50,childbottom20,3,2,famincedu,1
SL.xgboost.fast_All,0,KOREA,top50,childbottom20,3,2,famincedu,1
SL.glmnet_All,0.37208696869096525,KOREA,top50,childbottom20,3,3,famincedu,1
SL.ranger.fast_All,0.6279130313090348,KOREA,top50,childbottom20,3,3,famincedu,1
SL.xgboost.fast_All,0,KOREA,top50,childbottom20,3,3,famincedu,1
SL.glmnet_All,0.9967986976213092,KOREA,top50,childbottom20,3,4,famincedu,1
SL.ranger.fast_All,0.0032013023786907173,KOREA,top50,childbottom20,3,4,famincedu,1
SL.xgboost.fast_All,0,KOREA,top50,childbottom20,3,4,famincedu,1
SL.glmnet_All,0.6554172684068315,KOREA,top50,childbottom20,3,5,famincedu,1
SL.ranger.fast_All,0.3445827315931686,KOREA,top50,childbottom20,3,5,famincedu,1
SL.xgboost.fast_All,0,KOREA,top50,childbottom20,3,5,famincedu,1
SL.glmnet_All,1,UK,top50,childbottom20,1,1,famincedu,1
SL.ranger.fast_All,0,UK,top50,childbottom20,1,1,famincedu,1
SL.xgboost.fast_All,0,UK,top50,childbottom20,1,1,famincedu,1
SL.glmnet_All,0.6099228575881325,UK,top50,childbottom20,1,2,famincedu,1
SL.ranger.fast_All,0.3671490251926976,UK,top50,childbottom20,1,2,famincedu,1
SL.xgboost.fast_All,0.022928117219169986,UK,top50,childbottom20,1,2,famincedu,1
SL.glmnet_All,0.3837272202775531,UK,top50,childbottom20,1,3,famincedu,1
