Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.xgboost.fast_All,0,KOREA,adcont,all,1,4,famincedu,1
SL.glmnet_All,0.6565710154541801,KOREA,adcont,all,1,5,famincedu,1
SL.ranger.fast_All,0.2816642933299868,KOREA,adcont,all,1,5,famincedu,1
SL.xgboost.fast_All,0.06176469121583313,KOREA,adcont,all,1,5,famincedu,1
SL.glmnet_All,0.8959775920778386,KOREA,adcont,all,2,1,famincedu,1
SL.ranger.fast_All,0,KOREA,adcont,all,2,1,famincedu,1
SL.xgboost.fast_All,0.1040224079221614,KOREA,adcont,all,2,1,famincedu,1
SL.glmnet_All,0.7146934695319329,KOREA,adcont,all,2,2,famincedu,1
SL.ranger.fast_All,0.2853065304680671,KOREA,adcont,all,2,2,famincedu,1
SL.xgboost.fast_All,0,KOREA,adcont,all,2,2,famincedu,1
SL.glmnet_All,0.9052426977921084,KOREA,adcont,all,2,3,famincedu,1
SL.ranger.fast_All,0,KOREA,adcont,all,2,3,famincedu,1
SL.xgboost.fast_All,0.09475730220789157,KOREA,adcont,all,2,3,famincedu,1
SL.glmnet_All,0.577548738985426,KOREA,adcont,all,2,4,famincedu,1
SL.ranger.fast_All,0.422451261014574,KOREA,adcont,all,2,4,famincedu,1
SL.xgboost.fast_All,0,KOREA,adcont,all,2,4,famincedu,1
SL.glmnet_All,0.8713222449338276,KOREA,adcont,all,2,5,famincedu,1
SL.ranger.fast_All,0.12867775506617238,KOREA,adcont,all,2,5,famincedu,1
SL.xgboost.fast_All,0,KOREA,adcont,all,2,5,famincedu,1
SL.glmnet_All,0.4625279580038725,KOREA,adcont,all,3,1,famincedu,1
SL.ranger.fast_All,0.5374720419961274,KOREA,adcont,all,3,1,famincedu,1
SL.xgboost.fast_All,0,KOREA,adcont,all,3,1,famincedu,1
SL.glmnet_All,0.9067507200759936,KOREA,adcont,all,3,2,famincedu,1
SL.ranger.fast_All,0.08461769685575904,KOREA,adcont,all,3,2,famincedu,1
SL.xgboost.fast_All,0.008631583068247248,KOREA,adcont,all,3,2,famincedu,1
SL.glmnet_All,0.6176061882051816,KOREA,adcont,all,3,3,famincedu,1
SL.ranger.fast_All,0.22342232010190458,KOREA,adcont,all,3,3,famincedu,1
SL.xgboost.fast_All,0.1589714916929138,KOREA,adcont,all,3,3,famincedu,1
SL.glmnet_All,0.6150373455751811,KOREA,adcont,all,3,4,famincedu,1
SL.ranger.fast_All,0.3849626544248189,KOREA,adcont,all,3,4,famincedu,1
SL.xgboost.fast_All,0,KOREA,adcont,all,3,4,famincedu,1
SL.glmnet_All,0.5092953852938025,KOREA,adcont,all,3,5,famincedu,1
SL.ranger.fast_All,0.4488413178136934,KOREA,adcont,all,3,5,famincedu,1
SL.xgboost.fast_All,0.04186329689250406,KOREA,adcont,all,3,5,famincedu,1
SL.glmnet_All,0.6486796258867481,UK,adcont,all,1,1,famincedu,1
SL.ranger.fast_All,0.29739628468916146,UK,adcont,all,1,1,famincedu,1
SL.xgboost.fast_All,0.05392408942409036,UK,adcont,all,1,1,famincedu,1
SL.glmnet_All,1,UK,adcont,all,1,2,famincedu,1
SL.ranger.fast_All,0,UK,adcont,all,1,2,famincedu,1
SL.xgboost.fast_All,0,UK,adcont,all,1,2,famincedu,1
SL.glmnet_All,0.7688655081563928,UK,adcont,all,1,3,famincedu,1
SL.ranger.fast_All,0.2311344918436073,UK,adcont,all,1,3,famincedu,1
SL.xgboost.fast_All,0,UK,adcont,all,1,3,famincedu,1
SL.glmnet_All,0.8949357884523039,UK,adcont,all,1,4,famincedu,1
SL.ranger.fast_All,0,UK,adcont,all,1,4,famincedu,1
SL.xgboost.fast_All,0.10506421154769609,UK,adcont,all,1,4,famincedu,1
SL.glmnet_All,0.9141802408465562,UK,adcont,all,1,5,famincedu,1
SL.ranger.fast_All,0,UK,adcont,all,1,5,famincedu,1
SL.xgboost.fast_All,0.0858197591534438,UK,adcont,all,1,5,famincedu,1
SL.glmnet_All,0.5109717854863329,UK,adcont,all,2,1,famincedu,1
SL.ranger.fast_All,0.3126730437241164,UK,adcont,all,2,1,famincedu,1
SL.xgboost.fast_All,0.17635517078955065,UK,adcont,all,2,1,famincedu,1
SL.glmnet_All,0.869819345002166,UK,adcont,all,2,2,famincedu,1
SL.ranger.fast_All,0.10519261863940099,UK,adcont,all,2,2,famincedu,1
SL.xgboost.fast_All,0.024988036358432972,UK,adcont,all,2,2,famincedu,1
SL.glmnet_All,0.8812661005260506,UK,adcont,all,2,3,famincedu,1
SL.ranger.fast_All,0,UK,adcont,all,2,3,famincedu,1
SL.xgboost.fast_All,0.11873389947394945,UK,adcont,all,2,3,famincedu,1
SL.glmnet_All,0.7840550430432063,UK,adcont,all,2,4,famincedu,1
SL.ranger.fast_All,0.21594495695679375,UK,adcont,all,2,4,famincedu,1
SL.xgboost.fast_All,0,UK,adcont,all,2,4,famincedu,1
SL.glmnet_All,0.7910575133900019,UK,adcont,all,2,5,famincedu,1
SL.ranger.fast_All,0.20894248660999812,UK,adcont,all,2,5,famincedu,1
SL.xgboost.fast_All,0,UK,adcont,all,2,5,famincedu,1
SL.glmnet_All,0.9318827085836056,UK,adcont,all,3,1,famincedu,1
SL.ranger.fast_All,0,UK,adcont,all,3,1,famincedu,1
SL.xgboost.fast_All,0.06811729141639444,UK,adcont,all,3,1,famincedu,1
SL.glmnet_All,0.7708386598265676,UK,adcont,all,3,2,famincedu,1
SL.ranger.fast_All,0,UK,adcont,all,3,2,famincedu,1
SL.xgboost.fast_All,0.2291613401734325,UK,adcont,all,3,2,famincedu,1
SL.glmnet_All,0.7334564620017294,UK,adcont,all,3,3,famincedu,1
SL.ranger.fast_All,0.25072123916792394,UK,adcont,all,3,3,famincedu,1
SL.xgboost.fast_All,0.015822298830346776,UK,adcont,all,3,3,famincedu,1
SL.glmnet_All,0.9963864892837178,UK,adcont,all,3,4,famincedu,1
SL.ranger.fast_All,0,UK,adcont,all,3,4,famincedu,1
SL.xgboost.fast_All,0.003613510716282291,UK,adcont,all,3,4,famincedu,1
SL.glmnet_All,0.9114922227702966,UK,adcont,all,3,5,famincedu,1
SL.ranger.fast_All,0.0670482431542188,UK,adcont,all,3,5,famincedu,1
SL.xgboost.fast_All,0.021459534075484597,UK,adcont,all,3,5,famincedu,1
