Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.ranger.fast_All,0.7964814322536689,AUSTRALIA,poverty,childbottom20,2,4,predictors017,1
SL.xgboost.fast_All,0.11717480669668091,AUSTRALIA,poverty,childbottom20,2,4,predictors017,1
SL.glmnet_All,0.4485717661828012,AUSTRALIA,poverty,childbottom20,2,5,predictors017,1
SL.ranger.fast_All,0.45079925367868173,AUSTRALIA,poverty,childbottom20,2,5,predictors017,1
SL.xgboost.fast_All,0.10062898013851705,AUSTRALIA,poverty,childbottom20,2,5,predictors017,1
SL.glmnet_All,0.8727455938465438,AUSTRALIA,poverty,childbottom20,3,1,predictors017,1
SL.ranger.fast_All,0.04757967741472773,AUSTRALIA,poverty,childbottom20,3,1,predictors017,1
SL.xgboost.fast_All,0.07967472873872847,AUSTRALIA,poverty,childbottom20,3,1,predictors017,1
SL.glmnet_All,0.5867606954676031,AUSTRALIA,poverty,childbottom20,3,2,predictors017,1
SL.ranger.fast_All,0.21229281973308425,AUSTRALIA,poverty,childbottom20,3,2,predictors017,1
SL.xgboost.fast_All,0.20094648479931257,AUSTRALIA,poverty,childbottom20,3,2,predictors017,1
SL.glmnet_All,0.3256016805916724,AUSTRALIA,poverty,childbottom20,3,3,predictors017,1
SL.ranger.fast_All,0.6135756323234096,AUSTRALIA,poverty,childbottom20,3,3,predictors017,1
SL.xgboost.fast_All,0.06082268708491817,AUSTRALIA,poverty,childbottom20,3,3,predictors017,1
SL.glmnet_All,0.42412929820767353,AUSTRALIA,poverty,childbottom20,3,4,predictors017,1
SL.ranger.fast_All,0.5758707017923265,AUSTRALIA,poverty,childbottom20,3,4,predictors017,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,childbottom20,3,4,predictors017,1
SL.glmnet_All,0.5370164228001292,AUSTRALIA,poverty,childbottom20,3,5,predictors017,1
SL.ranger.fast_All,0.4629835771998708,AUSTRALIA,poverty,childbottom20,3,5,predictors017,1
SL.xgboost.fast_All,0,AUSTRALIA,poverty,childbottom20,3,5,predictors017,1
SL.glmnet_All,0,KOREA,poverty,childbottom20,1,1,predictors017,1
SL.ranger.fast_All,1,KOREA,poverty,childbottom20,1,1,predictors017,1
SL.xgboost.fast_All,0,KOREA,poverty,childbottom20,1,1,predictors017,1
SL.glmnet_All,0.061348096528296314,KOREA,poverty,childbottom20,1,2,predictors017,1
SL.ranger.fast_All,0.9386519034717038,KOREA,poverty,childbottom20,1,2,predictors017,1
SL.xgboost.fast_All,0,KOREA,poverty,childbottom20,1,2,predictors017,1
SL.glmnet_All,0.061396093314239876,KOREA,poverty,childbottom20,1,3,predictors017,1
SL.ranger.fast_All,0.9386039066857602,KOREA,poverty,childbottom20,1,3,predictors017,1
SL.xgboost.fast_All,0,KOREA,poverty,childbottom20,1,3,predictors017,1
SL.glmnet_All,0.38813539724854085,KOREA,poverty,childbottom20,1,4,predictors017,1
SL.ranger.fast_All,0.6118646027514592,KOREA,poverty,childbottom20,1,4,predictors017,1
SL.xgboost.fast_All,0,KOREA,poverty,childbottom20,1,4,predictors017,1
SL.glmnet_All,0.21054901455566072,KOREA,poverty,childbottom20,1,5,predictors017,1
SL.ranger.fast_All,0.7057782708662643,KOREA,poverty,childbottom20,1,5,predictors017,1
SL.xgboost.fast_All,0.083672714578075,KOREA,poverty,childbottom20,1,5,predictors017,1
SL.glmnet_All,0.5142862332648527,KOREA,poverty,childbottom20,2,1,predictors017,1
SL.ranger.fast_All,0.3768571284296275,KOREA,poverty,childbottom20,2,1,predictors017,1
SL.xgboost.fast_All,0.10885663830551977,KOREA,poverty,childbottom20,2,1,predictors017,1
SL.glmnet_All,0.22762938872692337,KOREA,poverty,childbottom20,2,2,predictors017,1
SL.ranger.fast_All,0.7723706112730766,KOREA,poverty,childbottom20,2,2,predictors017,1
SL.xgboost.fast_All,0,KOREA,poverty,childbottom20,2,2,predictors017,1
SL.glmnet_All,0.304465256097686,KOREA,poverty,childbottom20,2,3,predictors017,1
SL.ranger.fast_All,0.6955347439023141,KOREA,poverty,childbottom20,2,3,predictors017,1
SL.xgboost.fast_All,0,KOREA,poverty,childbottom20,2,3,predictors017,1
SL.glmnet_All,0.16314427454287062,KOREA,poverty,childbottom20,2,4,predictors017,1
SL.ranger.fast_All,0.8368557254571294,KOREA,poverty,childbottom20,2,4,predictors017,1
SL.xgboost.fast_All,0,KOREA,poverty,childbottom20,2,4,predictors017,1
SL.glmnet_All,0,KOREA,poverty,childbottom20,2,5,predictors017,1
SL.ranger.fast_All,1,KOREA,poverty,childbottom20,2,5,predictors017,1
