Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.xgboost.fast_All,0.044123059537437975,KOREA,top10,all,1,1,predictors010,1
SL.glmnet_All,0.24062057620163005,KOREA,top10,all,1,2,predictors010,1
SL.ranger.fast_All,0.75937942379837,KOREA,top10,all,1,2,predictors010,1
SL.xgboost.fast_All,0,KOREA,top10,all,1,2,predictors010,1
SL.glmnet_All,0.17324826958122788,KOREA,top10,all,1,3,predictors010,1
SL.ranger.fast_All,0.7146166916907003,KOREA,top10,all,1,3,predictors010,1
SL.xgboost.fast_All,0.11213503872807179,KOREA,top10,all,1,3,predictors010,1
SL.glmnet_All,0.36389844691309303,KOREA,top10,all,1,4,predictors010,1
SL.ranger.fast_All,0.5459728832467199,KOREA,top10,all,1,4,predictors010,1
SL.xgboost.fast_All,0.09012866984018716,KOREA,top10,all,1,4,predictors010,1
SL.glmnet_All,0.5117847393012187,KOREA,top10,all,1,5,predictors010,1
SL.ranger.fast_All,0.35875419107835566,KOREA,top10,all,1,5,predictors010,1
SL.xgboost.fast_All,0.12946106962042556,KOREA,top10,all,1,5,predictors010,1
SL.glmnet_All,0.34346697722416253,KOREA,top10,all,2,1,predictors010,1
SL.ranger.fast_All,0.4733672040719734,KOREA,top10,all,2,1,predictors010,1
SL.xgboost.fast_All,0.18316581870386403,KOREA,top10,all,2,1,predictors010,1
SL.glmnet_All,0.21991466229653364,KOREA,top10,all,2,2,predictors010,1
SL.ranger.fast_All,0.6631530908982561,KOREA,top10,all,2,2,predictors010,1
SL.xgboost.fast_All,0.11693224680521029,KOREA,top10,all,2,2,predictors010,1
SL.glmnet_All,0.6047898624215717,KOREA,top10,all,2,3,predictors010,1
SL.ranger.fast_All,0.23897764907533464,KOREA,top10,all,2,3,predictors010,1
SL.xgboost.fast_All,0.1562324885030936,KOREA,top10,all,2,3,predictors010,1
SL.glmnet_All,0.2686259119513589,KOREA,top10,all,2,4,predictors010,1
SL.ranger.fast_All,0.7313740880486411,KOREA,top10,all,2,4,predictors010,1
SL.xgboost.fast_All,0,KOREA,top10,all,2,4,predictors010,1
SL.glmnet_All,0.25330546218498085,KOREA,top10,all,2,5,predictors010,1
SL.ranger.fast_All,0.7466945378150193,KOREA,top10,all,2,5,predictors010,1
SL.xgboost.fast_All,0,KOREA,top10,all,2,5,predictors010,1
SL.glmnet_All,0,KOREA,top10,all,3,1,predictors010,1
SL.ranger.fast_All,0.9284430759750815,KOREA,top10,all,3,1,predictors010,1
SL.xgboost.fast_All,0.07155692402491846,KOREA,top10,all,3,1,predictors010,1
SL.glmnet_All,0.4026267861040623,KOREA,top10,all,3,2,predictors010,1
SL.ranger.fast_All,0.41298935014134214,KOREA,top10,all,3,2,predictors010,1
SL.xgboost.fast_All,0.18438386375459553,KOREA,top10,all,3,2,predictors010,1
SL.glmnet_All,0.14829637063856083,KOREA,top10,all,3,3,predictors010,1
SL.ranger.fast_All,0.8517036293614392,KOREA,top10,all,3,3,predictors010,1
SL.xgboost.fast_All,0,KOREA,top10,all,3,3,predictors010,1
SL.glmnet_All,0.1386409805239043,KOREA,top10,all,3,4,predictors010,1
SL.ranger.fast_All,0.7551320481704803,KOREA,top10,all,3,4,predictors010,1
SL.xgboost.fast_All,0.10622697130561551,KOREA,top10,all,3,4,predictors010,1
SL.glmnet_All,0.17796980526464135,KOREA,top10,all,3,5,predictors010,1
SL.ranger.fast_All,0.8220301947353587,KOREA,top10,all,3,5,predictors010,1
SL.xgboost.fast_All,0,KOREA,top10,all,3,5,predictors010,1
SL.glmnet_All,0.6007381533711623,UK,top10,all,1,1,predictors010,1
SL.ranger.fast_All,0.13188076968836443,UK,top10,all,1,1,predictors010,1
SL.xgboost.fast_All,0.26738107694047325,UK,top10,all,1,1,predictors010,1
SL.glmnet_All,0.7941946003648294,UK,top10,all,1,2,predictors010,1
SL.ranger.fast_All,0.012588252184332651,UK,top10,all,1,2,predictors010,1
SL.xgboost.fast_All,0.193217147450838,UK,top10,all,1,2,predictors010,1
SL.glmnet_All,0.6579340010450312,UK,top10,all,1,3,predictors010,1
SL.ranger.fast_All,0.21713421810111055,UK,top10,all,1,3,predictors010,1
SL.xgboost.fast_All,0.1249317808538583,UK,top10,all,1,3,predictors010,1
SL.glmnet_All,0.4715449776236858,UK,top10,all,1,4,predictors010,1
SL.ranger.fast_All,0.34684578839241936,UK,top10,all,1,4,predictors010,1
SL.xgboost.fast_All,0.1816092339838948,UK,top10,all,1,4,predictors010,1
SL.glmnet_All,0.9261928935689027,UK,top10,all,1,5,predictors010,1
SL.ranger.fast_All,7.504725514015488e-4,UK,top10,all,1,5,predictors010,1
SL.xgboost.fast_All,0.0730566338796958,UK,top10,all,1,5,predictors010,1
SL.glmnet_All,0.6713459046725048,UK,top10,all,2,1,predictors010,1
SL.ranger.fast_All,0.16454011056377355,UK,top10,all,2,1,predictors010,1
SL.xgboost.fast_All,0.16411398476372172,UK,top10,all,2,1,predictors010,1
SL.glmnet_All,0.6867014567017072,UK,top10,all,2,2,predictors010,1
SL.ranger.fast_All,0.20270456092271844,UK,top10,all,2,2,predictors010,1
SL.xgboost.fast_All,0.11059398237557423,UK,top10,all,2,2,predictors010,1
SL.glmnet_All,0.4475848358752832,UK,top10,all,2,3,predictors010,1
SL.ranger.fast_All,0.4784860548403983,UK,top10,all,2,3,predictors010,1
SL.xgboost.fast_All,0.07392910928431855,UK,top10,all,2,3,predictors010,1
SL.glmnet_All,0.6520262568226102,UK,top10,all,2,4,predictors010,1
SL.ranger.fast_All,0.28057047198878965,UK,top10,all,2,4,predictors010,1
SL.xgboost.fast_All,0.06740327118860014,UK,top10,all,2,4,predictors010,1
SL.glmnet_All,0.6686963474385959,UK,top10,all,2,5,predictors010,1
SL.ranger.fast_All,0.058820817154373005,UK,top10,all,2,5,predictors010,1
SL.xgboost.fast_All,0.27248283540703105,UK,top10,all,2,5,predictors010,1
SL.glmnet_All,0.6951453579004653,UK,top10,all,3,1,predictors010,1
SL.ranger.fast_All,0.2850384767539947,UK,top10,all,3,1,predictors010,1
SL.xgboost.fast_All,0.01981616534554001,UK,top10,all,3,1,predictors010,1
SL.glmnet_All,0.6326760892715474,UK,top10,all,3,2,predictors010,1
SL.ranger.fast_All,0.20598797516978185,UK,top10,all,3,2,predictors010,1
SL.xgboost.fast_All,0.16133593555867087,UK,top10,all,3,2,predictors010,1
SL.glmnet_All,0.9223408406785981,UK,top10,all,3,3,predictors010,1
SL.ranger.fast_All,0.006350603919729821,UK,top10,all,3,3,predictors010,1
SL.xgboost.fast_All,0.07130855540167202,UK,top10,all,3,3,predictors010,1
SL.glmnet_All,0.7564964923307449,UK,top10,all,3,4,predictors010,1
SL.ranger.fast_All,0.032670067401238845,UK,top10,all,3,4,predictors010,1
SL.xgboost.fast_All,0.21083344026801612,UK,top10,all,3,4,predictors010,1
SL.glmnet_All,0.8407871365692363,UK,top10,all,3,5,predictors010,1
SL.ranger.fast_All,0,UK,top10,all,3,5,predictors010,1
SL.xgboost.fast_All,0.1592128634307638,UK,top10,all,3,5,predictors010,1
