Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.glmnet_All,0.528432262066557,UK,adcont,all,1,4,predictors010,1
SL.ranger.fast_All,0.453748044913723,UK,adcont,all,1,4,predictors010,1
SL.xgboost.fast_All,0.017819693019719855,UK,adcont,all,1,4,predictors010,1
SL.glmnet_All,0.4704794807765776,UK,adcont,all,1,5,predictors010,1
SL.ranger.fast_All,0.5295205192234225,UK,adcont,all,1,5,predictors010,1
SL.xgboost.fast_All,0,UK,adcont,all,1,5,predictors010,1
SL.glmnet_All,0.49643458698470805,UK,adcont,all,2,1,predictors010,1
SL.ranger.fast_All,0.46235919867388797,UK,adcont,all,2,1,predictors010,1
SL.xgboost.fast_All,0.04120621434140395,UK,adcont,all,2,1,predictors010,1
SL.glmnet_All,0.4723165966211177,UK,adcont,all,2,2,predictors010,1
SL.ranger.fast_All,0.4816302808051582,UK,adcont,all,2,2,predictors010,1
SL.xgboost.fast_All,0.04605312257372414,UK,adcont,all,2,2,predictors010,1
SL.glmnet_All,0.4953158170134294,UK,adcont,all,2,3,predictors010,1
SL.ranger.fast_All,0.5046841829865705,UK,adcont,all,2,3,predictors010,1
SL.xgboost.fast_All,0,UK,adcont,all,2,3,predictors010,1
SL.glmnet_All,0.4543074220475018,UK,adcont,all,2,4,predictors010,1
SL.ranger.fast_All,0.5120244368807251,UK,adcont,all,2,4,predictors010,1
SL.xgboost.fast_All,0.03366814107177317,UK,adcont,all,2,4,predictors010,1
SL.glmnet_All,0.5877502470682145,UK,adcont,all,2,5,predictors010,1
SL.ranger.fast_All,0.3628588339220551,UK,adcont,all,2,5,predictors010,1
SL.xgboost.fast_All,0.049390919009730375,UK,adcont,all,2,5,predictors010,1
SL.glmnet_All,0.5439847924976371,UK,adcont,all,3,1,predictors010,1
SL.ranger.fast_All,0.4560152075023629,UK,adcont,all,3,1,predictors010,1
SL.xgboost.fast_All,0,UK,adcont,all,3,1,predictors010,1
SL.glmnet_All,0.4202902233492053,UK,adcont,all,3,2,predictors010,1
SL.ranger.fast_All,0.5253597614997254,UK,adcont,all,3,2,predictors010,1
SL.xgboost.fast_All,0.05435001515106942,UK,adcont,all,3,2,predictors010,1
SL.glmnet_All,0.4104400552233132,UK,adcont,all,3,3,predictors010,1
SL.ranger.fast_All,0.5895599447766868,UK,adcont,all,3,3,predictors010,1
SL.xgboost.fast_All,0,UK,adcont,all,3,3,predictors010,1
SL.glmnet_All,0.7488434807344585,UK,adcont,all,3,4,predictors010,1
SL.ranger.fast_All,0.2511565192655415,UK,adcont,all,3,4,predictors010,1
SL.xgboost.fast_All,0,UK,adcont,all,3,4,predictors010,1
SL.glmnet_All,0.7458047298338737,UK,adcont,all,3,5,predictors010,1
SL.ranger.fast_All,0.20800037724460643,UK,adcont,all,3,5,predictors010,1
SL.xgboost.fast_All,0.04619489292152001,UK,adcont,all,3,5,predictors010,1
