Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.glmnet_All,0.6129179695017575,KOREA,poverty,childbottom20,1,1,famincedu,1
SL.ranger.fast_All,0.3870820304982424,KOREA,poverty,childbottom20,1,1,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,childbottom20,1,1,famincedu,1
SL.glmnet_All,1,KOREA,poverty,childbottom20,1,2,famincedu,1
SL.ranger.fast_All,0,KOREA,poverty,childbottom20,1,2,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,childbottom20,1,2,famincedu,1
SL.glmnet_All,0.5289329109774727,KOREA,poverty,childbottom20,1,3,famincedu,1
SL.ranger.fast_All,0.47106708902252714,KOREA,poverty,childbottom20,1,3,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,childbottom20,1,3,famincedu,1
SL.glmnet_All,0.2844288828138407,KOREA,poverty,childbottom20,1,4,famincedu,1
SL.ranger.fast_All,0.7155711171861593,KOREA,poverty,childbottom20,1,4,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,childbottom20,1,4,famincedu,1
SL.glmnet_All,0.7811451382423031,KOREA,poverty,childbottom20,1,5,famincedu,1
SL.ranger.fast_All,0,KOREA,poverty,childbottom20,1,5,famincedu,1
SL.xgboost.fast_All,0.21885486175769686,KOREA,poverty,childbottom20,1,5,famincedu,1
SL.glmnet_All,0.9553848925967626,KOREA,poverty,childbottom20,2,1,famincedu,1
SL.ranger.fast_All,0.04461510740323741,KOREA,poverty,childbottom20,2,1,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,childbottom20,2,1,famincedu,1
SL.glmnet_All,0.6140439250790298,KOREA,poverty,childbottom20,2,2,famincedu,1
SL.ranger.fast_All,0.3859560749209702,KOREA,poverty,childbottom20,2,2,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,childbottom20,2,2,famincedu,1
SL.glmnet_All,0.6573433397756842,KOREA,poverty,childbottom20,2,3,famincedu,1
SL.ranger.fast_All,0.26231982963365985,KOREA,poverty,childbottom20,2,3,famincedu,1
